.	,.	,interp	,	,
&,,,,
Surmistrz	,Surmistrz	,ign	,	,
miał	,mieć	,praet:sg:m1:imperf	,	,
ciężką	,ciężki	,adj:sg:acc:f:pos	,X	,M
rękę	,ręka	,subst:sg:acc:f	,X	,M
",	",",	",interp	,	,
jeśli	,jeśli	,comp	,	,
ktoś	,ktoś	,subst:sg:nom:m1	,	,
odzywał	,odzywać	,praet:sg:m1:imperf	,	,
się	,się	,qub	,	,
niepytany	,pytać	,ppas:sg:nom:m1:imperf:neg	,	,
.	,.	,interp	,	,
&,,,,
Usiadł	,usiąść	,praet:sg:m1:perf	,	,
trochę	,trochę	,adv	,	,
bokiem	,bok	,subst:sg:inst:m3	,	,
do	,do	,prep:gen	,	,
stojącego	,stać	,pact:sg:gen:m3:imperf:aff	,	,
",	",",	",interp	,	,
ciężkimi	,ciężki	,adj:pl:inst:f:pos	,X	,L
rękami	,ręka	,subst:pl:inst:f	,X	,L
oparł	,oprzeć	,praet:sg:m3:perf	,	,
się	,się	,qub	,	,
na	,na	,prep:loc	,	,
stoliku	,stolik	,subst:sg:loc:m3	,	,
",	",",	",interp	,	,
na	,na	,prep:loc	,	,
którym	,który	,adj:sg:loc:n:pos	,	,
nie	,nie	,qub	,	,
było	,być	,praet:sg:n:imperf	,	,
nic	,nic	,subst:sg:gen:n:ncol	,	,
oprócz	,oprócz	,prep:gen	,	,
oprawnej	,oprawny	,adj:sg:gen:f:pos	,	,
w	,w	,prep:acc:nwok	,	,
wytartą	,wytrzeć	,ppas:sg:acc:f:perf:aff	,X	,L
skórę	,skóra	,subst:sg:acc:f	,X	,L
książeczki	,książeczka	,subst:sg:gen:f	,	,
",	",",	",interp	,	,
której	,który	,adj:sg:gen:f:pos	,	,
Rohan	,Rohan	,ign	,	,
nie	,nie	,qub	,	,
znał	,znać	,praet:sg:m1:imperf	,	,
.	,.	,interp	,	,
&,,,,
Z	,z	,prep:inst:nwok	,	,
pewnością	,pewność	,subst:sg:inst:f	,	,
wiele	,wiele	,num:pl:acc:n:rec	,	,
by	,by	,qub	,	,
dali	,dać	,praet:pl:m1:perf	,	,
",	",",	",interp	,	,
aby	,aby	,comp	,	,
móc	,móc	,inf:imperf	,	,
oglądać	,oglądać	,inf:imperf	,	,
",	",",	",interp	,	,
oblizując	,oblizywać	,pcon:imperf	,	,
się	,się	,qub	,	,
przy	,przy	,prep:loc	,	,
tym	,to	,subst:sg:loc:n:ncol	,	,
z	,z	,prep:inst:nwok	,	,
satysfakcją	,satysfakcja	,subst:sg:inst:f	,	,
",	",",	",interp	,	,
gołe	,goły	,adj:pl:nom:m3:pos	,X	,L
pośladki	,pośladek	,subst:pl:nom:m3	,X	,L
Witelona	,Witelona	,ign	,	,
z	,z	,prep:gen:nwok	,	,
Borku	,borek	,subst:sg:gen:m3	,	,
",	",",	",interp	,	,
zarumienione	,zarumienić	,ppas:sg:nom:n:perf:aff	,	,
i	,i	,conj	,	,
posiniaczone	,posiniaczyć	,ppas:sg:nom:n:perf:aff	,	,
od	,od	,prep:gen:nwok	,	,
publicznej	,publiczny	,adj:sg:gen:f:pos	,X	,L
chłosty	,chłosta	,subst:sg:gen:f	,X	,L
",	",",	",interp	,	,
dokonywanej	,dokonywać	,ppas:sg:gen:f:imperf:aff	,	,
ciężką	,ciężki	,adj:sg:inst:f:pos	,X	,M
ręką	,ręka	,subst:sg:inst:f	,X	,M
rozsierdzonego	,rozsierdzić	,ppas:sg:gen:m1:perf:aff	,X	,L
bakałarza	,bakałarz	,subst:sg:gen:m1	,X	,L
.	,.	,interp	,	,
&,,,,
Znał	,znać	,praet:sg:m1:imperf	,	,
jego	,on	,ppron3:sg:gen:m1:ter:akc:npraep	,	,
ciężką	,ciężki	,adj:sg:acc:f:pos	,X	,M
rękę	,ręka	,subst:sg:acc:f	,X	,M
i	,i	,conj	,	,
niepohamowanie	,niepohamowanie	,adv:pos	,	,
w	,w	,prep:loc:nwok	,	,
biciu	,bicie	,subst:sg:loc:n:ncol	,	,
.	,.	,interp	,	,
&,,,,
Życzył	,życzyć	,praet:sg:m1:imperf	,	,
by	,by	,qub	,	,
m	,być	,aglt:sg:pri:imperf:nwok	,	,
pani	,pani	,subst:sg:dat:f	,	,
premier	,premiera	,subst:pl:gen:f	,	,
mniej	,mniej	,num:sg:nom:f:rec	,	,
łagodności	,łagodność	,subst:sg:gen:f	,	,
",	",",	",interp	,	,
mniej	,mniej	,num:sg:nom:f:rec	,	,
cierpliwości	,cierpliwość	,subst:sg:gen:f	,	,
",	",",	",interp	,	,
bo	,bo	,comp	,	,
czasami	,czas	,subst:pl:inst:m3	,	,
trzeba	,trzeba	,pred	,	,
mieć	,mieć	,inf:imperf	,	,
ciężką	,ciężki	,adj:sg:acc:f:pos	,X	,M
rękę	,ręka	,subst:sg:acc:f	,X	,M
.	,.	,interp	,	,
&,,,,
A	,a	,conj	,	,
wówczas	,wówczas	,adv	,	,
trudno	,trudno	,adv:pos	,	,
zgadnąć	,zgadnąć	,inf:perf	,	,
",	",",	",interp	,	,
na	,na	,prep:acc	,	,
czyją	,czyj	,adj:sg:acc:f:pos	,X	,M
stronę	,strona	,subst:sg:acc:f	,X	,M
los	,los	,subst:sg:nom:m3	,	,
się	,się	,qub	,	,
przechyli	,przechylić	,fin:sg:ter:perf	,	,
.	,.	,interp	,	,
-	,-	,interp	,	,
Siadaj	,siadać	,impt:sg:sec:imperf	,	,
",	",",	",interp	,	,
dziewczyno	,dziewczyna	,subst:sg:voc:f	,	,
",	",",	",interp	,	,
a	,a	,conj	,	,
miecza	,miecz	,subst:sg:gen:m3	,	,
nie	,nie	,qub	,	,
tykaj	,tykać	,impt:sg:sec:imperf	,	,
-	,-	,interp	,	,
Suchywilk	,Suchywilk	,ign	,	,
położył	,położyć	,praet:sg:m1:perf	,	,
ciężką	,ciężki	,adj:sg:acc:f:pos	,X	,L
rękę	,ręka	,subst:sg:acc:f	,X	,L
na	,na	,prep:loc	,	,
ramieniu	,ramię	,subst:sg:loc:n:ncol	,	,
Szarki	,Szarko	,subst:sg:gen:m1	,	,
-	,-	,interp	,	,
bo	,bo	,comp	,	,
póki	,póki	,comp	,	,
mojego	,mój	,adj:sg:gen:n:pos	,X	,L
życia	,życie	,subst:sg:gen:n:ncol	,X	,L
",	",",	",interp	,	,
poty	,poty	,subst:pl:nom:n:pt	,	,
przede	,przed	,prep:inst:wok	,	,
mną	,ja	,ppron12:sg:inst:m1:pri	,	,
odpowie	,odpowiedzieć	,fin:sg:ter:perf	,	,
ten	,ten	,adj:sg:nom:m1:pos	,	,
",	",",	",interp	,	,
kto	,kto	,subst:sg:nom:m1	,	,
ciebie	,ty	,ppron12:sg:acc:f:sec:akc	,	,
obok	,obok	,prep:gen	,	,
spichrzańskich	,spichrzańskich	,ign	,	,
ladacznic	,ladacznica	,subst:pl:gen:f	,	,
stawia	,stawiać	,fin:sg:ter:imperf	,	,
.	,.	,interp	,	,
&,,,,
Ciężkiej	,ciężki	,adj:sg:gen:f:pos	,X	,M
ręki	,ręka	,subst:sg:gen:f	,X	,M
zaborcy	,zaborca	,subst:sg:gen:m1	,	,
doświadczył	,doświadczyć	,praet:sg:m1:perf	,	,
em	,być	,aglt:sg:pri:imperf:wok	,	,
już	,już	,qub	,	,
jako	,jako	,conj	,	,
małe	,mały	,adj:sg:nom:n:pos	,X	,L
dziecko	,dziecko	,subst:sg:nom:n:col	,X	,L
.	,.	,interp	,	,
&,,,,
Często	,często	,adv:pos	,	,
pakująca	,pakować	,pact:sg:nom:f:imperf:aff	,	,
się	,się	,qub	,	,
w	,w	,prep:acc:nwok	,	,
kłopoty	,kłopot	,subst:pl:acc:m3	,	,
",	",",	",interp	,	,
z	,z	,prep:inst:nwok	,	,
ciężką	,ciężki	,adj:sg:inst:f:pos	,X	,M
ręką	,ręka	,subst:sg:inst:f	,X	,M
po	,po	,prep:loc	,	,
paru	,parę	,num:pl:loc:m2:congr	,	,
głębszych	,głębszy	,subst:pl:loc:m2	,	,
.	,.	,interp	,	,
&,,,,
Dalej	,daleko	,adv:com	,	,
leży	,leżeć	,fin:sg:ter:imperf	,	,
na	,na	,prep:loc	,	,
ziemi	,ziemia	,subst:sg:loc:f	,	,
skrępowane	,skrępowany	,adj:sg:acc:n:pos	,X	,L
ciało	,ciało	,subst:sg:acc:n:ncol	,X	,L
",	",",	",interp	,	,
bezbronnie	,bezbronnie	,adv:pos	,	,
rzucone	,rzucić	,ppas:sg:nom:n:perf:aff	,	,
",	",",	",interp	,	,
leży	,leżeć	,fin:sg:ter:imperf	,	,
ciężka	,ciężki	,adj:sg:nom:f:pos	,X	,L
ręka	,ręka	,subst:sg:nom:f	,X	,L
Abrahama	,Abraham	,subst:sg:gen:m1	,	,
na	,na	,prep:loc	,	,
twarzy	,twarz	,subst:sg:loc:f	,	,
Izaaka	,Izaak	,subst:sg:gen:m1	,	,
i	,i	,qub	,	,
on	,on	,ppron3:sg:nom:m1:ter:akc:npraep	,	,
tego	,ten	,adj:sg:acc:m1:pos	,	,
nie	,nie	,qub	,	,
widzi	,widzieć	,fin:sg:ter:imperf	,	,
.	,.	,interp	,	,
&,,,,
Dla	,dla	,prep:gen	,	,
chłopów	,chłop	,subst:pl:gen:m1	,	,
miał	,mieć	,praet:sg:m1:imperf	,	,
ciężką	,ciężki	,adj:sg:acc:f:pos	,X	,M
rękę	,ręka	,subst:sg:acc:f	,X	,M
",	",",	",interp	,	,
ze	,z	,prep:inst:wok	,	,
szlachtą	,szlachta	,subst:sg:inst:f	,	,
okoliczną	,okoliczny	,adj:sg:inst:f:pos	,	,
wadził	,wadzić	,praet:sg:m1:imperf	,	,
się	,się	,qub	,	,
po	,po	,prep:loc	,	,
sądach	,sąd	,subst:pl:loc:m3	,	,
.	,.	,interp	,	,
&,,,,
Jako	,jako	,conj	,	,
sędzia	,sędzia	,subst:sg:nom:m1	,	,
miał	,mieć	,praet:sg:m1:imperf	,	,
em	,być	,aglt:sg:pri:imperf:wok	,	,
dla	,dla	,prep:gen	,	,
pijanych	,pijany	,adj:pl:gen:m1:pos	,X	,L
kierowców	,kierowca	,subst:pl:gen:m1	,X	,L
ciężką	,ciężki	,adj:sg:acc:f:pos	,X	,M
rękę	,ręka	,subst:sg:acc:f	,X	,M
i	,i	,conj	,	,
zdarzało	,zdarzać	,praet:sg:n:imperf	,	,
mi	,ja	,ppron12:sg:dat:m1:pri:nakc	,	,
się	,się	,qub	,	,
orzekać	,orzekać	,inf:imperf	,	,
kary	,kara	,subst:pl:acc:f	,	,
wyższe	,wysoki	,adj:pl:acc:f:com	,	,
",	",",	",interp	,	,
niż	,niż	,conj	,	,
żądał	,żądać	,praet:sg:m1:imperf	,	,
prokurator	,prokurator	,subst:sg:nom:m1	,	,
.	,.	,interp	,	,
&,,,,
*	,*	,interp	,	,
Samorząd	,samorząd	,subst:sg:nom:m3	,	,
powiatu	,powiat	,subst:sg:gen:m3	,	,
przasnyskiego	,przasnyski	,adj:sg:gen:m3:pos	,	,
jest	,być	,fin:sg:ter:imperf	,	,
więc	,więc	,comp	,	,
przykładem	,przykład	,subst:sg:inst:m3	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
można	,można	,pred	,	,
czerpać	,czerpać	,inf:imperf	,	,
pełnymi	,pełny	,adj:pl:inst:f:pos	,X	,M
garściami	,garść	,subst:pl:inst:f	,X	,M
z	,z	,prep:gen:nwok	,	,
unijnych	,unijny	,adj:pl:gen:m3:pos	,X	,M
pieniędzy	,pieniądz	,subst:pl:gen:m3	,X	,M
?	,?	,interp	,	,
&,,,,
*	,*	,interp	,	,
pływanie	,pływanie	,subst:sg:nom:n:ncol	,	,
po	,po	,prep:loc	,	,
morzu	,morze	,subst:sg:loc:n:ncol	,	,
związane	,związać	,ppas:sg:nom:n:perf:aff	,	,
jest	,być	,fin:sg:ter:imperf	,	,
z	,z	,prep:inst:nwok	,	,
odczuwaniem	,odczuwać	,ger:sg:inst:n:imperf:aff	,	,
ogromnego	,ogromny	,adj:sg:gen:m3:pos	,X	,M
wpływu	,wpływ	,subst:sg:gen:m3	,X	,M
wszechświata	,wszechświat	,subst:sg:gen:m3	,	,
na	,na	,prep:acc	,	,
życie	,życie	,subst:sg:acc:n:ncol	,	,
jednostki	,jednostka	,subst:sg:gen:f	,	,
;	,;	,interp	,	,
z	,z	,prep:gen:nwok	,	,
drugiej	,drugi	,adj:sg:gen:f:pos	,X	,M
strony	,strona	,subst:sg:gen:f	,X	,M
świadomość	,świadomość	,subst:sg:acc:f	,	,
dostępu	,dostęp	,subst:sg:gen:m3	,	,
do	,do	,prep:gen	,	,
wszelkich	,wszelki	,adj:pl:gen:f:pos	,X	,M
mocy	,moc	,subst:pl:gen:f	,X	,M
i	,i	,conj	,	,
bogactw	,bogactwo	,subst:pl:gen:n:ncol	,	,
wszechświata	,wszechświat	,subst:sg:gen:m3	,	,
daje	,dawać	,fin:sg:ter:imperf	,	,
poczucie	,poczucie	,subst:sg:nom:n:ncol	,	,
wsparcia	,wsparcie	,subst:sg:gen:n:ncol	,	,
emocjonalnego	,emocjonalny	,adj:sg:gen:n:pos	,	,
i	,i	,conj	,	,
finansowego	,finansowy	,adj:sg:gen:n:pos	,	,
;	,;	,interp	,	,
kiedy	,kiedy	,adv	,	,
jedna	,jeden	,adj:sg:nom:f:pos	,X	,L
osoba	,osoba	,subst:sg:nom:f	,X	,L
lęka	,lękać	,fin:sg:ter:imperf	,	,
się	,się	,qub	,	,
życia	,życie	,subst:sg:gen:n:ncol	,	,
(	,(	,interp	,	,
losu	,los	,subst:sg:gen:m3	,	,
",	",",	",interp	,	,
przeznaczenia	,przeznaczenie	,subst:sg:gen:n:ncol	,	,
)	,)	,interp	,	,
",	",",	",interp	,	,
inna	,inny	,adj:sg:nom:f:pos	,	,
potrafi	,potrafić	,fin:sg:ter:imperf	,	,
z	,z	,prep:gen:nwok	,	,
niego	,on	,ppron3:sg:gen:m1:ter:akc:praep	,	,
czerpać	,czerpać	,inf:imperf	,	,
pełnymi	,pełny	,adj:pl:inst:f:pos	,X	,M
garściami	,garść	,subst:pl:inst:f	,X	,M
",	",",	",interp	,	,
zostaje	,zostawać	,fin:sg:ter:imperf	,	,
unoszona	,unosić	,ppas:sg:nom:f:imperf:aff	,	,
"""	","""	",interp	,	,
na	,na	,prep:loc	,	,
fali	,fala	,subst:sg:loc:f	,	,
"""	","""	",interp	,	,
;	,;	,interp	,	,
&,,,,
-	,-	,interp	,	,
Dla	,dla	,prep:gen	,	,
niektórych	,niektóry	,subst:pl:gen:m1	,	,
choroba	,choroba	,subst:sg:nom:f	,	,
jest	,być	,fin:sg:ter:imperf	,	,
szansą	,szansa	,subst:sg:inst:f	,	,
do	,do	,prep:gen	,	,
rozwoju	,rozwój	,subst:sg:gen:m3	,	,
osobistego	,osobisty	,adj:sg:gen:m3:pos	,	,
-	,-	,interp	,	,
ocenia	,oceniać	,fin:sg:ter:imperf	,	,
Ewa	,Ewa	,subst:sg:nom:f	,	,
Wojtyna	,Wojtyna	,subst:sg:nom:f	,	,
.	,.	,interp	,	,
-	,-	,interp	,	,
Dla	,dla	,prep:gen	,	,
innych	,inny	,subst:pl:gen:m1	,	,
zmiana	,zmiana	,subst:sg:nom:f	,	,
ta	,ten	,adj:sg:nom:f:pos	,	,
oznacza	,oznaczać	,fin:sg:ter:imperf	,	,
zachłyśnięcie	,zachłysnąć	,ger:sg:acc:n:perf:aff	,	,
się	,się	,qub	,	,
życiem	,życie	,subst:sg:inst:n:ncol	,	,
i	,i	,conj	,	,
czerpanie	,czerpać	,ger:sg:nom:n:imperf:aff	,	,
z	,z	,prep:gen:nwok	,	,
niego	,on	,ppron3:sg:gen:m3:ter:akc:praep	,	,
pełnymi	,pełny	,adj:pl:inst:f:pos	,X	,M
garściami	,garść	,subst:pl:inst:f	,X	,M
.	,.	,interp	,	,
&,,,,
-	,-	,interp	,	,
Drodzy	,drogi	,adj:pl:nom:m1:pos	,X	,M
obywatele	,obywatel	,subst:pl:nom:m1	,X	,M
ludowej	,ludowy	,adj:sg:gen:f:pos	,X	,L
ojczyzny	,ojczyzna	,subst:sg:gen:f	,X	,L
!	,!	,interp	,	,
-	,-	,interp	,	,
zawołał	,zawołać	,praet:sg:m1:perf	,	,
em	,być	,aglt:sg:pri:imperf:wok	,	,
.	,.	,interp	,	,
-	,-	,interp	,	,
Jestem	,być	,fin:sg:pri:imperf	,	,
wam	,wy	,ppron12:pl:dat:m1:sec	,	,
głęboko	,głęboko	,adv:pos	,	,
wdzięczny	,wdzięczny	,adj:sg:nom:m1:pos	,	,
za	,za	,prep:acc	,	,
pieniądze	,pieniądz	,subst:pl:acc:m3	,	,
",	",",	",interp	,	,
które	,który	,adj:pl:acc:m3:pos	,	,
łożycie	,łożyć	,fin:pl:sec:imperf	,	,
po	,po	,prep:acc	,	,
to	,to	,subst:sg:acc:n:ncol	,	,
",	",",	",interp	,	,
by	,by	,comp	,	,
m	,być	,aglt:sg:pri:imperf:nwok	,	,
ja	,ja	,ppron12:sg:nom:m1:pri	,	,
",	",",	",interp	,	,
syn	,syn	,subst:sg:nom:m1	,	,
prostego	,prosty	,adj:sg:gen:m1:pos	,	,
",	",",	",interp	,	,
wiejskiego	,wiejski	,adj:sg:gen:m1:pos	,X	,L
pachciarza	,pachciarz	,subst:sg:gen:m1	,X	,L
",	",",	",interp	,	,
mógł	,móc	,praet:sg:m1:imperf:nagl	,	,
pełnymi	,pełny	,adj:pl:inst:f:pos	,X	,M
garściami	,garść	,subst:pl:inst:f	,X	,M
czerpać	,czerpać	,inf:imperf	,	,
kulturę	,kultura	,subst:sg:acc:f	,	,
i	,i	,conj	,	,
wiedzę	,wiedza	,subst:sg:acc:f	,	,
",	",",	",interp	,	,
wchłaniać	,wchłaniać	,inf:imperf	,	,
ją	,on	,ppron3:sg:acc:f:ter:akc:npraep	,	,
",	",",	",interp	,	,
przetwarzać	,przetwarzać	,inf:imperf	,	,
w	,w	,prep:loc:nwok	,	,
sobie	,soba	,subst:sg:loc:f	,	,
",	",",	",interp	,	,
pomnażać	,pomnażać	,inf:imperf	,	,
",	",",	",interp	,	,
a	,a	,conj	,	,
potem	,potem	,adv	,	,
",	",",	",interp	,	,
odrodzoną	,odrodzić	,ppas:sg:acc:f:perf:aff	,	,
artystycznie	,artystycznie	,adv:pos	,	,
",	",",	",interp	,	,
a	,a	,conj	,	,
zwłaszcza	,zwłaszcza	,qub	,	,
ideologicznie	,ideologicznie	,adv:pos	,	,
",	",",	",interp	,	,
siać	,siać	,inf:imperf	,	,
w	,w	,prep:acc:nwok	,	,
wasze	,wasz	,adj:pl:acc:m3:pos	,X	,L
umysły	,umysł	,subst:pl:acc:m3	,X	,L
za	,za	,prep:inst	,	,
pośrednictwem	,pośrednictwo	,subst:sg:inst:n:ncol	,	,
magicznych	,magiczny	,adj:pl:gen:f:pos	,X	,M
czcionek	,czcionka	,subst:pl:gen:f	,X	,M
i	,i	,conj	,	,
nieskazitelnego	,nieskazitelny	,adj:sg:gen:m3:pos	,X	,M
papieru	,papier	,subst:sg:gen:m3	,X	,M
naszej	,nasz	,adj:sg:gen:f:pos	,	,
ludowej	,ludowy	,adj:sg:gen:f:pos	,X	,M
prasy	,prasa	,subst:sg:gen:f	,X	,M
.	,.	,interp	,	,
&,,,,
-	,-	,interp	,	,
Miał	,mieć	,praet:sg:m1:imperf	,	,
bogatych	,bogaty	,adj:pl:acc:m1:pos	,X	,L
rodziców	,rodzice	,subst:pl:acc:m1:pt	,X	,L
",	",",	",interp	,	,
mógł	,móc	,praet:sg:m1:imperf:nagl	,	,
czerpać	,czerpać	,inf:imperf	,	,
z	,z	,prep:gen:nwok	,	,
życia	,życie	,subst:sg:gen:n:ncol	,	,
pełnymi	,pełny	,adj:pl:inst:f:pos	,X	,M
garściami	,garść	,subst:pl:inst:f	,X	,M
-	,-	,interp	,	,
kręcą	,kręcić	,fin:pl:ter:imperf	,	,
głowami	,głowa	,subst:pl:inst:f	,	,
z	,z	,prep:inst:nwok	,	,
niedowierzaniem	,niedowierzanie	,subst:sg:inst:n:ncol	,	,
znajomi	,znajomić	,fin:sg:ter:imperf	,	,
chłopaka	,chłopak	,subst:sg:acc:m1	,	,
.	,.	,interp	,	,
-	,-	,interp	,	,
Może	,może	,qub	,	,
właśnie	,właśnie	,adv	,	,
ta	,ten	,adj:sg:nom:f:pos	,X	,L
łatwość	,łatwość	,subst:sg:nom:f	,X	,L
",	",",	",interp	,	,
z	,z	,prep:inst:nwok	,	,
jaką	,jaki	,adj:sg:inst:f:pos	,	,
szedł	,iść	,praet:sg:m1:imperf	,	,
przez	,przez	,prep:acc:nwok	,	,
życia	,żyć	,ger:sg:gen:n:imperf:aff	,	,
",	",",	",interp	,	,
dała	,dać	,praet:sg:f:perf	,	,
mu	,on	,ppron3:sg:dat:m1:ter:nakc:npraep	,	,
przekonanie	,przekonanie	,subst:sg:acc:n:ncol	,	,
",	",",	",interp	,	,
że	,że	,comp	,	,
może	,móc	,fin:sg:ter:imperf	,	,
zrobić	,zrobić	,inf:perf	,	,
wszystko	,wszystek	,adj:sg:acc:n:pos	,	,
i	,i	,conj	,	,
wszystko	,wszystek	,adj:sg:acc:n:pos	,	,
ujdzie	,ujść	,fin:sg:ter:perf	,	,
mu	,on	,ppron3:sg:dat:m1:ter:nakc:npraep	,	,
płazem	,płaz	,subst:sg:inst:m3	,	,
.	,.	,interp	,	,
.	,.	,interp	,	,
.	,.	,interp	,	,
-	,-	,interp	,	,
zastanawia	,zastanawiać	,fin:sg:ter:imperf	,	,
się	,się	,qub	,	,
kolega	,kolega	,subst:sg:nom:m1	,	,
Marka	,marek	,subst:sg:gen:m1	,	,
.	,.	,interp	,	,
&,,,,
-	,-	,interp	,	,
Nie	,nie	,qub	,	,
wierzą	,wierzyć	,fin:pl:ter:imperf	,	,
w	,w	,prep:acc:nwok	,	,
Boga	,bóg	,subst:sg:acc:m1	,	,
przeważnie	,przeważnie	,adv	,	,
ci	,ten	,adj:pl:nom:m1:pos	,	,
",	",",	",interp	,	,
którzy	,który	,adj:pl:nom:m1:pos	,	,
czerpią	,czerpać	,fin:pl:ter:imperf	,	,
pełnymi	,pełny	,adj:pl:inst:f:pos	,X	,M
garściami	,garść	,subst:pl:inst:f	,X	,M
z	,z	,prep:gen:nwok	,	,
urody	,uroda	,subst:sg:gen:f	,	,
życia	,życie	,subst:sg:gen:n:ncol	,	,
.	,.	,interp	,	,
&,,,,
A	,a	,conj	,	,
gdy	,gdy	,adv	,	,
ostatnia	,ostatni	,adj:sg:nom:f:pos	,X	,L
matka	,matka	,subst:sg:nom:f	,X	,L
wyłapała	,wyłapać	,praet:sg:f:perf	,	,
już	,już	,qub	,	,
swoją	,swój	,adj:sg:acc:f:pos	,X	,M
pociechę	,pociecha	,subst:sg:acc:f	,X	,M
",	",",	",interp	,	,
spojrzał	,spojrzeć	,praet:sg:m1:perf	,	,
krótko	,krótko	,adv:pos	,	,
na	,na	,prep:acc	,	,
mnie	,ja	,ppron12:sg:acc:m1:pri:akc	,	,
",	",",	",interp	,	,
na	,na	,prep:acc	,	,
radę	,rada	,subst:sg:acc:f	,	,
zakładową	,zakładowy	,adj:sg:acc:f:pos	,	,
",	",",	",interp	,	,
młodzież	,młodzież	,subst:sg:acc:f	,	,
i	,i	,conj	,	,
rzucił	,rzucić	,praet:sg:m1:perf	,	,
:	,:	,interp	,	,
-	,-	,interp	,	,
To	,to	,subst:sg:nom:n:ncol	,	,
co	,co	,subst:sg:nom:n:ncol	,	,
",	",",	",interp	,	,
zaczynamy	,zaczynać	,fin:pl:pri:imperf	,	,
?	,?	,interp	,	,
-	,-	,interp	,	,
I	,i	,conj	,	,
zaczął	,zacząć	,praet:sg:m1:perf	,	,
:	,:	,interp	,	,
-	,-	,interp	,	,
Zebrali	,zebrać	,praet:pl:m1:perf	,	,
śmy	,być	,aglt:pl:pri:imperf:nwok	,	,
się	,się	,qub	,	,
",	",",	",interp	,	,
towarzyszki	,towarzyszka	,subst:pl:nom:f	,	,
i	,i	,conj	,	,
towarzysze	,towarzysz	,subst:pl:nom:m1	,	,
-	,-	,interp	,	,
przeciągał	,przeciągać	,praet:sg:m1:imperf	,	,
słowa	,słowo	,subst:pl:acc:n:ncol	,	,
w	,w	,prep:loc:nwok	,	,
chropawym	,chropawy	,adj:sg:loc:m3:pos	,X	,M
zaśpiewie	,zaśpiew	,subst:sg:loc:m3	,X	,M
-	,-	,interp	,	,
na	,na	,prep:loc	,	,
wielkiej	,wielki	,adj:sg:loc:f:pos	,X	,L
uroczystości	,uroczystość	,subst:sg:loc:f	,X	,L
siedemdziesięciolecia	,siedemdziesięciolecie	,subst:sg:gen:n:ncol	,	,
urodzin	,urodziny	,subst:pl:gen:n:pt	,	,
przywódcy	,przywódca	,subst:sg:gen:m1	,	,
całej	,cały	,adj:sg:gen:f:pos	,	,
postępowej	,postępowy	,adj:sg:gen:f:pos	,X	,M
ludzkości	,ludzkość	,subst:sg:gen:f	,X	,M
",	",",	",interp	,	,
zwycięzcy	,zwycięzca	,subst:sg:gen:m1	,	,
hitlerowskiego	,hitlerowski	,adj:sg:gen:m3:pos	,X	,M
faszyzmu	,faszyzm	,subst:sg:gen:m3	,X	,M
",	",",	",interp	,	,
chorążego	,chorąży	,subst:sg:gen:m1	,	,
pokoju	,pokój	,subst:sg:gen:m3	,	,
",	",",	",interp	,	,
towarzysza	,towarzysz	,subst:sg:gen:m1	,	,
Stalina	,Stalin	,subst:sg:gen:m1	,	,
.	,.	,interp	,	,
-	,-	,interp	,	,
I	,i	,conj	,	,
nie	,nie	,qub	,	,
czekając	,czekać	,pcon:imperf	,	,
",	",",	",interp	,	,
aż	,aż	,comp	,	,
ktoś	,ktoś	,subst:sg:nom:m1	,	,
może	,móc	,fin:sg:ter:imperf	,	,
na	,na	,prep:loc	,	,
sali	,sala	,subst:sg:loc:f	,	,
zacznie	,zacząć	,fin:sg:ter:perf	,	,
bić	,bić	,inf:imperf	,	,
oklaski	,oklaski	,subst:pl:acc:n:pt	,	,
",	",",	",interp	,	,
sam	,sam	,adv	,	,
pełnymi	,pełny	,adj:pl:inst:f:pos	,X	,L
garściami	,garść	,subst:pl:inst:f	,X	,L
zaczął	,zacząć	,praet:sg:m3:perf	,	,
sobie	,soba	,subst:sg:dat:f	,	,
bić	,bić	,inf:imperf	,	,
.	,.	,interp	,	,
&,,,,
A	,a	,conj	,	,
gdyby	,gdyby	,qub	,	,
nasz	,nasz	,adj:sg:nom:m3:pos	,X	,L
sad	,sad	,subst:sg:nom:m3	,X	,L
zaczął	,zacząć	,praet:sg:m3:perf	,	,
się	,się	,qub	,	,
złocić	,złocić	,inf:imperf	,	,
od	,od	,prep:gen:nwok	,	,
jabłek	,jabłko	,subst:pl:gen:n:ncol	,	,
",	",",	",interp	,	,
wchodziła	,wchodzić	,praet:sg:f:imperf	,	,
by	,by	,qub	,	,
m	,być	,aglt:sg:pri:imperf:nwok	,	,
we	,w	,prep:acc:wok	,	,
ń	,on	,ppron3:sg:acc:m3:ter:nakc:praep	,	,
z	,z	,prep:inst:nwok	,	,
tobą	,ty	,ppron12:sg:inst:f:sec	,	,
i	,i	,conj	,	,
targała	,targać	,praet:sg:f:imperf	,	,
je	,on	,ppron3:pl:acc:m3:ter:akc:npraep	,	,
pełnymi	,pełny	,adj:pl:inst:f:pos	,X	,L
garściami	,garść	,subst:pl:inst:f	,X	,L
.	,.	,interp	,	,
&,,,,
A	,a	,conj	,	,
gdyby	,gdyby	,qub	,	,
nasz	,nasz	,adj:sg:nom:m3:pos	,X	,L
sad	,sad	,subst:sg:nom:m3	,X	,L
zaczął	,zacząć	,praet:sg:m3:perf	,	,
się	,się	,qub	,	,
